img_id,label,head size,body size,tail size,texture
054.png,0,0.528343428704046,0.7022511855560545,0.46898632890496855,0.5780618493834846
055.png,0,0.3874786058282341,0.5870396065629161,0.39789846947981883,0.28453153814675447
056.png,0,0.38599737613493823,0.8550520843776251,0.8674176504076779,0.12543338464039014
057.png,0,0.5384822369827836,0.7349208404657459,0.28462281950539264,0.6994059483598138
058.png,0,0.3104949840835317,0.7802363241745965,0.3069551504442496,0.9407645905410411
059.png,0,0.897396729980741,0.45662446986951094,0.8823240692495204,0.3887904534070771
060.png,1,0.6635813853740861,0.2693961149122027,0.4941759439582021,0.48752594423004497
061.png,1,0.5529071484462639,0.1331146704645535,0.7648557886299405,0.3062350343515207
062.png,1,0.7201333227024997,0.1540933879790063,0.6397992479540916,0.832429790472925
063.png,1,0.6842495888913073,0.03290350704037644,0.77940193655924,0.3482418257596436
064.png,1,0.6514246165292598,0.22611431880428465,0.44782804301567336,0.7463551543097251
065.png,1,0.7094241009909827,0.2842810649124536,0.5075926270740992,0.281762868018277
066.png,1,0.6500753685296031,0.06746409499842076,0.7281703502942287,0.0347446240319838
067.png,1,0.733488766562593,0.16604168934233698,0.4473287920314336,0.094270522877992
068.png,1,0.6349345122240616,0.053142997422057386,0.2512807275488851,0.5001197221108578
069.png,1,0.6585388323188875,0.07163832387506225,0.67562148105097,0.6743445161789285
070.png,1,0.6128408220032534,0.08800279293643094,0.4626266754292767,0.946675042596378
071.png,1,0.7424865395186078,0.10901362698766005,0.9635184605383766,0.24365576519921567
072.png,1,0.6234859109676077,0.27909976964875965,0.7906246421424656,0.40892680881199694
073.png,1,0.5861543623744019,0.2130906890241224,0.4868387808262469,0.987428413735053
074.png,1,0.7235718673685101,0.3729128858342991,0.7161659485560189,0.47107349210048177
075.png,1,0.5563205804579078,0.17555998331421982,0.8684793646740416,0.46061282299776
076.png,1,0.7821482892001738,0.11103699758282706,0.20349782450229364,0.33998058949580345
077.png,1,0.7150627385926425,0.08556498663685909,0.20519379372447996,0.7653025630731626
078.png,1,0.5956266198647014,0.08036089899222706,0.7160944186673498,0.21779263049739506
079.png,1,0.6825689300309516,0.09180301956222557,0.02639086371141716,0.32443333098465404
080.png,1,0.6071902122691779,0.2644366568561613,0.4449352241370173,0.9992622422921116
081.png,1,0.7755430074212963,0.22329701360644277,0.8109717264762656,0.4013633540552243
082.png,1,0.5588544313275069,0.13783611793151912,0.2575450031511258,0.4519521678119068
083.png,1,0.7153976906515795,0.06169917664707106,0.9866535397561336,0.7416575310235628
084.png,1,0.7972169112381646,0.5555495580906735,0.9187833813725544,0.07059535191415593
085.png,1,0.728670781064273,0.25660452423242347,0.8715726312273147,0.3498525433981299
086.png,1,0.1760048867899656,0.5566301745125523,0.6006937833158666,0.20146015643215068
087.png,1,0.8160922596171288,0.18368538078385288,0.01228072383941512,0.4883862380007269
088.png,1,0.6083027558726455,0.14793622196075581,0.4984452654266943,0.7627740569698358
089.png,1,0.6210800579436299,0.26307226521921345,0.8250253662422704,0.04233896023548009
090.png,1,0.7202241791433437,0.4341963245607564,0.2558118350052049,0.12099572362395604
091.png,1,0.6191251312208899,0.17187348836704527,0.11427170752194013,0.12783832583961083
092.png,1,0.07442514179503883,0.7471834867495137,0.12965930784883534,0.3249566685043486
093.png,1,0.13473965372243857,0.7305617256656999,0.7354065245849761,0.9955048888652732
094.png,1,0.12676252821677406,0.790106087020717,0.3037815628799918,0.10326580147174039
095.png,1,0.21997133352057016,0.5998535435606226,0.6153805895050584,0.0024545227578051314
096.png,1,0.12588830519590077,0.6515082805254637,0.16424293082022395,0.554253947781129
097.png,1,0.08272871636619643,0.6884685867576109,0.9962191092536838,0.6430919954180817
098.png,1,0.6921733390688757,0.0,0.5410331324641137,0.2990922929089044
099.png,1,0.12659946839092232,0.8071391613678601,0.4624195594622562,0.2704453792105089
100.png,1,0.15099984779085812,0.8617427417567711,0.025664580645141377,0.5550142160199693
101.png,1,0.13033679136409942,0.7445820760488904,0.7200764025056696,0.1327150824065893
102.png,1,0.26917362714160165,0.7821528698732458,0.9176372532301105,0.5321477297356908
103.png,1,0.16864370330576656,0.7726837003890666,0.4399712856372232,0.3078964467854513
104.png,1,0.06978584268921466,0.7383916423635132,0.9540319383662258,0.331984024494137
105.png,1,0.6426188506358578,0.3747437730457489,0.7620325982332927,0.006595291569796588
106.png,1,0.1413472002211196,0.6912722942281886,0.6752078970262612,0.6764385554675445
107.png,1,0.2547636473875531,0.8496327065792084,0.7631306816581421,0.8665794525596048
108.png,1,0.18061295335086336,0.7904540737256447,0.026696959630013107,0.0
109.png,1,0.17236774678555042,0.6273335934844031,0.5281867046125257,0.005732912624094651
110.png,1,0.2497419606370895,0.6187282897716858,0.011992120401424083,0.9905338547936264
111.png,1,0.2647422499021003,0.6452933853201405,0.4815562551142288,0.1480999462313963
112.png,1,0.17723829437167343,0.8384409280821644,0.7530924167937357,0.6083951216349855
113.png,1,0.1384701001827578,0.6172876357490237,0.3007711689221017,0.666408931759991
114.png,1,0.21311849727880863,0.8123947908739316,0.7805270167890729,0.14246985263471224
115.png,1,0.3304552361901799,0.6123367823923515,0.05894761822572774,0.6383025441534594
116.png,1,0.2466775888593404,0.796288146232795,0.5487068624000321,0.13325182976473007
117.png,1,0.09219499808446906,0.7837315875923099,0.44287297647667245,0.7519686367774855
118.png,1,0.07388930908953159,0.6923727748431765,0.4354979706321899,0.23510308387906878
119.png,1,0.2103365566489174,0.8520674911616105,0.5805176530035479,0.3130089043949732
120.png,0,0.8012348741717187,0.3764959876923131,0.1503945695699981,0.06640429124425065
121.png,0,0.8230727642907221,0.38735053535864106,0.8518035868964046,0.017217309449959826
122.png,0,0.8066963489196595,0.41361710683441194,0.5301366106754196,0.41807859716484125
123.png,0,0.8284538414856386,0.4387403612570304,0.3227460823416383,0.40245791720441326
124.png,0,0.8635445630692751,0.37724735925028174,0.2637189358160233,0.21146932969525786
125.png,0,0.8398607204268036,0.4233142073225363,0.15001539547159218,0.005127350358230014
126.png,0,0.8449434722585142,0.3560813816060767,0.34485088421223814,0.089967191579198
127.png,0,0.817981015344883,0.3868979324885556,0.1507124732540155,0.5457516440832073
128.png,0,0.8741196516033395,0.4376264699734603,0.9977046361675334,0.5899487537835467
129.png,0,0.8503328465632564,0.3938028440041709,0.1451227794700915,0.6700422623464958
130.png,0,0.823237162360094,0.36993937944247185,0.9408222787743017,0.26795981460651486
131.png,0,0.8651058609018054,0.3811356761261412,0.8330447391386554,0.93534811103678
132.png,0,0.4771646960956867,0.6835392019819738,0.8397193733504037,0.37401704111107226
133.png,0,0.5022895702983282,0.7073212672387699,0.026123199067430214,0.4080797853902687
134.png,0,0.8868017119124059,0.40948508127424227,0.2280678968875673,0.8687814409384423
135.png,0,0.49564849886930606,0.7416261459786009,0.2186376792798854,0.13855890698006262
136.png,0,0.4652105218785545,0.6376556930017155,0.7729487741883416,0.19753154870154288
137.png,0,0.3449286898638119,0.6873344355798736,0.13379609581157242,0.8699132530653422
138.png,0,0.29904793724839746,0.6492045809117142,0.6181022811140408,0.626962451753603
139.png,0,0.2834928328082537,0.7026123383143649,0.8488631482400518,0.4430801467138395
140.png,1,0.7013782103567393,0.21230294174708095,0.5203256879694718,0.9697415502656631
141.png,1,0.6955082625096952,0.22853926122219073,0.586121840134317,0.7851242311366152
142.png,1,0.6949255295158938,0.21250697960169038,0.1549119615684177,0.07869820725170347
143.png,1,0.6486451979736951,0.12675781210876638,0.922891863928685,0.2706874802159154
144.png,1,0.6735219714784774,0.19912713253459505,0.3843016636927679,0.5257118017406535
145.png,1,0.6739659903843146,0.1341414499588567,0.3469685335944847,0.3728975346725116
146.png,1,0.6548297565781686,0.46111269832748436,0.433456341937513,0.7811311218958379
147.png,1,0.6570531452452512,0.2000955497201327,0.3580120707609938,0.8430604187660921
148.png,1,0.21781074965131092,0.6882568651079125,0.7343951244013854,0.5738077709818822
149.png,1,0.22607318867549228,0.7366299524752522,0.26300469737393617,0.50934069331543
150.png,1,0.17014819784795288,0.7149547723205452,0.9242048543476373,0.8541504709746388
151.png,1,0.19307498583683916,0.73740733957914,0.48476518968560917,0.7012578731699917
152.png,1,0.18747509553218109,0.6947610969268103,0.0045053106761663835,0.48242499916037174
153.png,1,0.16104985074430103,0.6653445939438831,0.7153015489216168,0.602880508238777
154.png,1,0.22786489086548564,0.7036231890424444,0.3227795299254501,0.4096954478758008
155.png,1,0.1948167818377082,0.7255334012364455,0.7540569673474595,0.0856907760759429
156.png,1,0.2025198144820641,0.7221119108850638,0.8819635106707909,0.06362251226228281
157.png,1,0.43946254154791003,0.640751514187838,0.9473375023172387,0.49310695582339775
158.png,1,0.2222003942813424,0.7478278031848946,0.36812541500615653,0.4530006809106333
159.png,1,0.1701362565980799,0.7202293379208807,0.22252303870131235,0.20280186212185597
160.png,0,0.8464051841847764,0.4172848959133924,0.8661451981788904,0.4285628417844044
161.png,0,0.8793289189186181,0.4152087316025299,0.6909609956627534,0.15542559670729417
162.png,0,0.825866543228677,0.385748097159794,0.908085734185462,0.13536587421731722
163.png,0,0.8374725528056548,0.4184908416521716,0.6303862389898499,0.7324508272271963
164.png,0,0.784311076024151,0.41704407224952283,0.5639420703455902,0.8672259993489726
165.png,0,0.6031074886434248,0.5400651929332723,0.5270922365273635,0.47705877980968264
166.png,0,0.8450961555499936,0.42684302618996395,0.2547835709500475,0.8253301289780068
167.png,0,0.7527446496336301,0.38870584745495007,0.2773190770229842,0.4924937754630166
168.png,0,0.7691646299783672,0.3815505291152981,0.845012619230167,0.5564543419489799
169.png,0,0.8438706538992361,0.3937252074566007,0.3854575285416719,0.23735025637551677
170.png,0,0.5112547597590168,0.6485411557125166,0.955217848688197,0.6806938820148973
171.png,0,0.41866241810213517,0.7482860106208736,0.8007854346386205,0.9463984271539729
172.png,0,0.49775811367526046,0.6701583476758219,0.6119673503758037,0.27240427974208287
173.png,0,0.4378965855985111,0.7428841012255244,0.6194178717181776,0.31057044594275135
174.png,0,0.49652744820599654,0.749705584568994,0.13763752269556734,0.16456763136066072
175.png,0,0.46473156966974827,0.721347358884583,0.9738550004534888,0.8740251156561517
176.png,0,0.5174838312060427,0.6844714592853793,0.9923357103006023,0.7444279346377216
177.png,0,0.31756696284882424,0.6984500668042383,0.9646974640240497,0.636421668632364
178.png,0,0.4871120223150386,0.742573382365691,0.40513844592552534,0.01239308468255517
179.png,0,0.3329425367736363,0.7654137366610788,0.4024216519223685,0.8846472014915298
180.png,1,0.7130826940684456,0.2191336053550951,0.449319897381911,0.2485495004624702
181.png,1,0.6862469585220009,0.14795435226377468,0.7407816322418994,0.9000242177985799
182.png,1,0.6779425192396455,0.1331845728550819,0.6805344512600938,0.995641546905642
183.png,1,0.7382886548908469,0.23026048887863498,0.56769673336197,0.8984249947314686
184.png,1,0.7679349283017924,0.3301855964107362,0.2909888987389506,0.23123911002925474
185.png,1,0.6555784832393854,0.17381104219458954,0.9056832424977381,0.03913366335716082
186.png,1,0.6425295794988763,0.1416309630229256,0.7822378009529596,0.6486279902972084
187.png,1,0.6615374345747069,0.11715508272568127,0.5144257153913602,0.5239341488671914
188.png,1,0.672372214410966,0.14338755915938609,0.023025266119586982,0.689043780496669
189.png,1,0.6332515165846361,0.19845800924016294,0.2865061555438304,0.8021973432374447
190.png,1,0.22205018159328502,0.688424412130414,0.8737090785444984,0.7955313748502285
191.png,1,0.17760686722551153,0.6504975592995487,0.2689002752544185,0.25284687502451986
192.png,1,0.24708099722142865,0.6827914996519971,0.32890515264963,0.1634607962004699
193.png,1,0.20982928000129605,0.6892255125195202,0.37879712538280075,0.5206077594656254
194.png,1,0.22740099389628218,0.7283424614631526,0.4063893686897847,0.20448853698063388
195.png,1,0.20647032994219763,0.6517809257489574,0.9851837151123041,0.20311156755291362
196.png,1,0.2268035814004817,0.6717983774751745,0.6841288665954487,0.8756331848897753
197.png,1,0.1849665271709337,0.6849217527001993,0.39087277641213863,0.936604507229512
198.png,1,0.25547118703088906,0.7238698739888153,0.42883145003061773,0.8672824670411067
199.png,1,0.21466501266753074,0.7288052590314039,0.2753270247893667,0.007006563117659498
200.png,0,0.949761827472622,0.4385628631536897,0.7053276933718017,0.12827805209272852
201.png,0,0.9074383390849301,0.5599146545197653,0.9462600576298875,0.9796584437857229
202.png,0,0.9553401285229476,0.3477545037359451,0.17230659840749735,0.18467927489897454
203.png,0,0.9058943082389991,0.40220389437176646,0.3308816473106508,0.13431998500837727
204.png,0,0.8491276933053244,0.4392512126428871,0.3652128966384941,0.1271131423474354
205.png,0,0.8624535775560757,0.5080562080873092,0.2062190713476006,0.3815980253666749
206.png,0,0.8957056689218725,0.4202037323409145,0.8593608856179787,0.5435585680921047
207.png,0,0.8786119653071792,0.4341799333126664,0.2689302593922488,0.2567516530282279
208.png,0,0.9352119717311926,0.39865702263624886,0.8073614717678188,0.8328904967694235
209.png,0,0.8715629115647819,0.3558753714201105,0.36695584290964267,0.2824306390174266
210.png,0,0.7171004975932163,0.45527248013114435,0.5451948987975846,0.8427930130454231
211.png,0,0.9012781941601745,0.36325448136008576,0.10382866368161399,0.9797381788710268
212.png,0,0.9770159890298628,0.3163021614029147,0.9411316191604245,0.9819199234992917
213.png,0,0.8571566333796815,0.3998419982747768,0.8483116129965895,0.2966387570348661
214.png,0,0.9372976651251512,0.5090507144639903,0.33421265291937163,0.9081350789334315
215.png,0,0.8630412265069277,0.4371128481078229,0.7456246784616887,0.7343264958993614
216.png,0,0.8068444886195247,0.2815968477920661,0.587965833017063,0.45030487692583715
217.png,0,0.8359402687023759,0.42248963661184624,0.7909960854886551,0.06023500726653992
218.png,0,0.9209954420126426,0.49144994471986725,0.7527307569894442,0.6174749494485607
219.png,0,0.8338160668185474,0.39225270525756145,0.5464225388737022,0.26485540916523576
220.png,0,0.7981801501192289,0.3185665597120791,0.02133398123082449,0.48394396122744354
221.png,0,0.7627333421781565,0.5407884379443207,0.28452633006064326,0.6866243950307146
222.png,0,0.8272235016131358,0.38330187199478377,0.9024973917260224,0.698000516483688
223.png,0,0.7871727738987873,0.4634388114779721,0.9728318071051774,0.9720534006909085
224.png,0,0.767711628554931,0.3981571729659356,0.7938789210120867,0.2803202523858538
225.png,0,0.8064305412381289,0.43768903721005126,0.2543968703040655,0.6706396201796438
226.png,0,0.8271613645703013,0.33434823079667897,0.021632943847876146,0.45027373155866296
227.png,0,0.8531716937918501,0.4404202972135779,0.27044895792778817,0.494075662107312
228.png,0,0.8582753965860319,0.4321228915913261,0.03621111058702973,0.6532634959338314
229.png,0,0.820504580088099,0.38826826098414596,0.9211439264295321,0.5427479289555877
230.png,0,0.8184491634739958,0.3884784323788511,0.9805175420087235,0.795535831811817
231.png,0,0.8108670848031581,0.29837585016248863,0.7881523529686976,0.5517441753867991
232.png,0,0.8642526874776756,0.3856945371723427,0.31144762950038296,0.8321155479610186
233.png,0,0.7668331345009369,0.4426914626350476,0.6637748701275442,0.5114395855307098
234.png,0,0.8057928817106603,0.41560675894279825,0.7733886854620132,0.12272162668525281
235.png,0,0.8939839184399996,0.4206855103169724,0.6307972877224055,0.07503937433390014
236.png,0,0.9160970447785105,0.3307754779032442,0.6951712442410504,0.8217721038855684
237.png,0,0.8763742135431658,0.3670356446931476,0.06303737599058969,0.05752784979726171
238.png,0,0.807760066869542,0.3740211589626493,0.1484839105144343,0.5383409114234406
239.png,0,0.837899822622471,0.41588496182563256,0.3942579146309894,0.8442801123909746
240.png,0,0.7918963143012792,0.47156983109532985,0.411985106929984,0.6145852212447391
241.png,0,0.8797868050000437,0.3109042969399233,0.28651182419741167,0.9632112287413318
242.png,0,0.9348979397040313,0.5371700260403088,0.6057651018293128,0.4833010871162688
243.png,0,0.91821931826715,0.4003205537997104,0.2902572304217871,0.2767397317518377
244.png,0,0.7969837287275872,0.48169768113090017,0.7961571363582279,0.38540025941778744
245.png,0,0.8329618448570302,0.49277275831030126,0.9962257679464017,0.1798003687053673
246.png,0,0.8659152450573403,0.4765678257774829,0.7467815147634775,0.5655497329872012
247.png,0,0.8738964380176105,0.45876354690901394,0.4527444729094926,0.7753139034192695
248.png,0,0.8552564229122968,0.5299169684448402,0.40777610869051556,0.2805900002825391
249.png,0,0.8615302989752145,0.438683649242417,0.23416183255097472,0.11599112150281249
250.png,0,0.9561804770276106,0.32333027601512043,0.8102837227113349,0.6161041016368913
251.png,0,0.786219414017344,0.47609037028122414,0.5515340456252998,0.23442808273004065
252.png,0,0.7914665895009289,0.5403167917370604,0.685858966228906,0.5484229797423646
253.png,0,0.8323990851302605,0.36290574823313937,0.261598272466567,0.2543168944111128
254.png,0,0.958324978580874,0.5097861828877227,0.6651888253131034,0.11050898950917534
255.png,0,0.9553401808147337,0.47191384264323005,0.7593461374987371,0.5843313250165239
256.png,0,0.8082759083853898,0.5381045739330151,0.6916855151969084,0.481930561467817
257.png,0,0.8402468475934085,0.4650847149036091,0.6149091764936884,0.5476845965244643
258.png,0,0.9057414414967563,0.40196307541917997,0.8253415865935697,0.07540281188372075
259.png,0,0.887785540977002,0.47297933453056656,0.07162700274945534,0.3698946596494478
260.png,0,0.8749774987562794,0.33970346651223526,0.05062750027944121,0.9920276096601012
261.png,0,0.8707636936170561,0.4996251290635983,0.6687543653895763,0.8096731147939064
262.png,0,0.8172577134781513,0.4023174624473258,0.20100549869380308,0.2595118658654599
263.png,0,0.8312385076490609,0.5340962112120217,0.3043605229663037,0.16283506627362918
264.png,0,0.8909229829508338,0.43904442579068526,0.6415652704837355,0.4509145677084455
265.png,0,0.8131969201890558,0.4477325981817473,0.6683253363904653,0.7266024923385604
266.png,0,0.8183482630142633,0.41428067438832594,0.7367869873646218,0.7476535786483277
267.png,0,0.820422446929968,0.45677655495139813,0.3507706775757234,0.6611688885108135
268.png,0,0.8857651445019529,0.39844998354477795,0.7569029336520338,0.9535074216562314
269.png,0,0.8760328008726475,0.34012138804620323,0.20625004995229562,0.20887793230419602
270.png,0,0.7743211643716458,0.4411494241923918,0.05158740043261624,0.7976349192366907
271.png,0,0.863673187665224,0.4540471088679825,0.6090493698842488,0.1884413986862637
272.png,0,0.9831270026149384,0.47444768526848513,0.6942085202386791,0.2923391464669358
273.png,0,0.8054951804577345,0.4858222930313443,0.7543591389697424,0.029021600342903593
274.png,0,0.7837714326467291,0.38175193902041193,0.5941577619311845,0.7486330548186931
275.png,0,0.851012746166514,0.5251355249728057,0.6295405517145372,0.263975938629838
276.png,0,0.8145529529134723,0.35769869147191363,0.1338229188042529,0.3376656402681561
277.png,0,0.849384568272616,0.368441958641224,0.07373164420346016,0.019734898493440765
278.png,0,0.9154091046350444,0.3409869923876822,0.883223079995869,0.4520553699077298
279.png,0,0.7928492187776209,0.38331863405430844,0.3228430802183492,0.7829856353642578
280.png,0,0.8278497317910641,0.5393879559913822,0.6894210396383997,0.9039603855045578
281.png,0,0.9058583282406169,0.41795409890184204,0.47538166879571475,0.8285184130384387
282.png,0,0.7886472966865892,0.46784743516973337,0.35489878737351127,0.04077304044730503
283.png,0,0.8007852426781031,0.3103421215138498,0.5850440995523203,0.23972720999875244
284.png,0,0.9187178468160262,0.4330768834171222,0.6330407871344457,0.8649578408806478
285.png,0,0.9043190175891496,0.4331945634789538,0.9307040436299198,0.055781174049376415
286.png,0,0.9008683010181655,0.36926291103087977,0.8757377801716093,0.7339298081344529
287.png,0,0.7989513754603048,0.4571168121639896,0.4690719752875264,0.7917391365836437
288.png,0,0.8113918270635763,0.36672317756708606,0.37958834048783063,0.3650592882288358
289.png,0,0.8301402107483983,0.4133345484820669,0.1935922260548372,0.6911681673701368
290.png,0,0.835612500113377,0.3215376093240173,0.09755418432946791,0.5055794701653751
291.png,0,0.8200035676890551,0.2656028346106857,0.6466616429593176,0.9304080846594456
292.png,0,0.8883865677506452,0.30656546556224695,0.8088891881509688,0.3240025623372237
293.png,0,0.7951712452580456,0.4156212417269259,0.5725947817399059,0.6159003364340717
294.png,0,0.8148327595534391,0.5139065256255377,0.17263108477929842,0.26054392784139274
295.png,0,0.7850137091793031,0.4297877358337209,0.07439420302143565,0.8187359114756204
296.png,0,0.8525734420469783,0.3351748523552916,0.9889826850344585,0.3822011135070123
297.png,0,0.8828918479273985,0.4008729125008173,0.08098208206498946,0.6227622436645818
298.png,0,0.896285178391289,0.4664723028958929,0.12341463794052508,0.337112371123321
299.png,0,0.9712753046479524,0.5002937508949704,0.26546880223771735,0.3815747535036643
300.png,0,0.8347939667080675,0.39640098526113315,0.7965479153212119,0.623873278983015
301.png,0,0.9139552508855955,0.45538093681071873,0.5675993910286425,0.9214557700359819
302.png,0,0.8891895877701985,0.3055832789984423,0.7768062007866284,0.8926130575043267
303.png,0,0.8533795134603043,0.3635270254959184,0.3344057941251238,0.9768899431476546
304.png,0,0.8697767074833721,0.4057115906349967,0.03589948575608939,0.9941410847407937
305.png,0,0.9037434375290312,0.4330950527527884,0.6028586866104697,0.7737808440613566
306.png,0,0.8970686531003927,0.38143322180191463,0.9105834773106382,0.06878675196990194
307.png,0,0.803790844778238,0.38514941365727917,0.8602390761785829,0.9214248964369239
308.png,0,0.8537732451556783,0.43717806285264843,0.9374220701591491,0.49353280229920815
309.png,0,0.976453033156461,0.40939639094757735,0.7530977692299571,0.031122919159226138
310.png,0,0.8031711350083579,0.389373135362519,0.5386855040216546,0.9861699283546153
311.png,0,0.8297056405389943,0.44392422151128047,0.34497869302554807,0.23479610066342985
312.png,0,0.7716513021578271,0.4163528135075796,0.8378280303579526,0.24060180336635306
313.png,0,0.8631252528194386,0.427488918003067,0.03191200422316722,0.21343755434418846
314.png,0,0.822498971294204,0.39649706851646005,0.7183466329922201,0.9720289966943989
315.png,0,0.7779426415804694,0.3796597688665088,0.8508502625724211,0.7179065494961622
316.png,0,0.8254337302190937,0.4396106094670967,0.6164817107408463,0.7189367274023009
317.png,0,0.7923796010555765,0.4636832471854696,0.5181401300442552,0.7215441341214355
318.png,0,0.9352338240773606,0.27571703059412644,0.004603055583867896,0.8015654234107641
319.png,0,0.8776631937441345,0.4568078525192637,0.6020355544205594,0.3605914812042625
320.png,0,0.8203367049169772,0.38599180414614315,0.774011665650747,0.995912294982931
321.png,0,0.8475291134650177,0.39255015348047695,0.41307567661167377,0.5788374481004122
322.png,0,0.8380366890466148,0.3016905145102915,0.7242880825926444,0.020857401348574403
323.png,0,0.9167939376232753,0.48335682409265596,0.07479610304250968,0.9336701162400927
324.png,0,0.8108553372097899,0.3155071863630264,0.5489626925758628,0.06675784857460766
325.png,0,0.8827726467229771,0.37422300331665387,0.8312467220319262,0.3950584740985014
326.png,0,0.8623409177649877,0.3911302764314127,0.5740024590561573,0.4937379500959038
327.png,0,0.8919601127915578,0.45798403992608006,0.18374654263060608,0.9364243061775068
328.png,0,0.8155854182298828,0.32098299877358855,0.05208706675351818,0.9372443725525917
329.png,0,0.7693801475527122,0.4524219049343636,0.37353421899527744,0.8919049737459896
330.png,0,0.7906185263429286,0.37877000469966515,0.06129963530172565,0.5952622386862867
331.png,0,0.8225529744156532,0.40871668754428436,0.3566734050704578,0.16317537344250257
332.png,0,0.7503372753905787,0.42462758221246133,0.6377191176247945,0.21356040136108803
333.png,0,0.8829249582324685,0.4180115100033288,0.2765682061102883,0.9084458668734178
334.png,0,0.8379357352445294,0.418603396076236,0.48951207504557714,0.1759133709052571
