agent,name,model,seed,test_clf_acc,test_1nn_acc,test_triplet_acc,NINO_ds_acc,NIFO_ds_acc,rNINO_ds_acc,NINO_ds_err,NIFO_ds_err,rNINO_ds_err,NIs,NI_acc
MTL0s4,MTL0.2s1,MTL0.2,1,0.9000000357627869,0.875,0.7224999666213989,0.9,1.0,0.875,"[[4, 25, 91], [5, 43, 77], [7, 17, 90], [32, 93, 36]]",[],"[[2, 18, 70], [4, 25, 91], [5, 43, 88], [7, 17, 67], [32, 93, 36]]","[ 21  20  18  59  25  43  49  17  10  49  25  42  36  36  36  44  25  44
  42  46  91  79  79  67  91  64  77  69  81  71  95 110  93 111 114 110
  95  92 111 114]",0.725
MTL0s4,MTL0.2s2,MTL0.2,2,0.925000011920929,0.9,0.6962499618530273,0.875,1.0,0.875,"[[1, 12, 81], [2, 12, 91], [3, 12, 88], [4, 18, 81], [7, 19, 90]]",[],"[[1, 12, 67], [2, 12, 91], [3, 12, 88], [4, 18, 81], [7, 19, 77]]","[ 19  12  12  12  18  42  18  19  20  21  53  29  48  51  29  29  29  42
  42  29  89  89  70  89  60  60  61  63  61  70  95  99 109  97  99  99
  95  97  99  97]",0.575
MTL0s4,MTL0.2s3,MTL0.2,3,0.925000011920929,0.925,0.7124999761581421,0.725,1.0,0.775,"[[2, 10, 81], [4, 10, 81], [5, 10, 91], [7, 19, 90], [8, 19, 72], [9, 21, 91], [10, 43, 85], [24, 61, 5], [34, 102, 42], [36, 101, 51], [39, 102, 53]]",[],"[[2, 10, 81], [4, 10, 81], [5, 10, 91], [9, 21, 91], [10, 43, 85], [24, 61, 5], [34, 102, 42], [36, 101, 51], [39, 102, 53]]","[ 18  19  10  59  10  10  18  19  19  21  43  42  30  42  53  53  25  42
  42  46  91  79  79  87  61  64  61  82  79  70 117 109 117 102 102 102
 101  93 117 102]",0.475
MTL0s4,MTL0.2s4,MTL0.2,4,0.975000023841858,0.925,0.71875,0.9,1.0,0.925,"[[1, 21, 88], [5, 39, 71], [7, 7, 87], [9, 49, 91]]",[],"[[1, 21, 88], [5, 39, 60], [9, 49, 91]]","[ 39  21   1  20  21  39  19   7  20  49  53  48  48  42  36  29  25  42
  42  48  89  89  79  89  66  91  75  69  69  69 111 113 111 103 103 103
 117  92  99 103]",0.85
MTL0s4,MTL0.5s0,MTL0.5,0,0.949999988079071,0.9,0.7299999594688416,0.775,1.0,0.775,"[[2, 39, 91], [4, 49, 91], [6, 6, 61], [7, 19, 84], [8, 17, 72], [9, 17, 61], [19, 58, 107], [31, 109, 48], [32, 106, 48]]",[],"[[2, 39, 91], [4, 49, 91], [6, 6, 61], [7, 19, 81], [8, 17, 72], [9, 17, 88], [19, 58, 107], [31, 109, 48], [32, 106, 48]]","[ 39  19  39  16  49  25   6  19  17  17  25  29  25  42  58  29  25  29
  42  58  89  79  69  71  60  69  69  69  61  69  95 109 106  95 117  92
  95 117 119 119]",0.6125
MTL0s4,MTL0.5s1,MTL0.5,1,0.925000011920929,0.925,0.7162500023841858,0.875,1.0,0.85,"[[4, 25, 91], [5, 43, 77], [7, 17, 90], [12, 27, 91], [32, 93, 36]]",[],"[[4, 25, 91], [5, 43, 77], [7, 17, 73], [12, 27, 91], [24, 91, 1], [32, 93, 36]]","[ 21  19  18  59  25  43  49  17  21  49  25  42  27  36  36  44  25  44
  42  46  91  79  79  67  91  64  77  69  81  71  95 110  93 110 114 110
 111  92  94 114]",0.6625
MTL0s4,MTL0.5s2,MTL0.5,2,0.925000011920929,0.9,0.706250011920929,0.9,1.0,0.875,"[[4, 19, 81], [7, 19, 84], [10, 27, 91], [31, 99, 48]]",[],"[[1, 19, 88], [4, 19, 81], [7, 19, 64], [10, 27, 91], [31, 99, 48]]","[ 21  19  21  19  19   0  19  19  20  21  27  29  48  51  29  29  29  42
  42  29  89  89  61  89  60  60  61  70  61  70  95  99 109  97  99  99
  95  97  99  97]",0.65
MTL0s4,MTL0.5s3,MTL0.5,3,0.925000011920929,0.9,0.7249999642372131,0.775,1.0,0.825,"[[4, 10, 81], [5, 10, 91], [7, 19, 90], [9, 21, 91], [12, 30, 91], [17, 41, 99], [24, 61, 5], [31, 106, 30], [34, 106, 53]]",[],"[[4, 10, 81], [5, 10, 91], [9, 21, 91], [12, 30, 91], [24, 61, 5], [31, 106, 30], [34, 106, 53]]","[ 19  19  21  59  10  10  10  19  14  21  25  42  30  47  53  53  25  41
  42  46  91  79  79  60  61  64  61  70  79  70 117 106 117 117 106 102
 117  93 117 114]",0.5875
MTL0s4,MTL0.5s4,MTL0.5,4,0.975000023841858,0.925,0.737500011920929,0.85,1.0,0.875,"[[1, 21, 88], [5, 19, 71], [7, 19, 87], [9, 49, 91], [24, 89, 39], [31, 114, 48]]",[],"[[1, 21, 88], [5, 19, 81], [9, 49, 91], [24, 89, 39], [31, 114, 48]]","[ 39  21   1  20  19  19  19  19  16  49  53  48  48  42  36  42  25  42
  42  44  89  89  91  89  89  91  64  69  69  69  92 114 114 103 103 103
 117 103 103 103]",0.85
MTL0s4,MTL0.8s0,MTL0.8,0,0.949999988079071,0.9,0.7362499833106995,0.775,1.0,0.775,"[[2, 39, 91], [4, 25, 91], [6, 6, 69], [7, 19, 84], [8, 17, 89], [9, 35, 91], [19, 58, 107], [31, 109, 48], [32, 106, 48]]",[],"[[2, 39, 91], [4, 25, 91], [5, 25, 81], [6, 6, 69], [7, 19, 61], [8, 17, 89], [19, 58, 107], [31, 109, 48], [32, 106, 48]]","[ 39  19  39  16  25  25   6  19  17  35  25  29  25  58  58  44  25  29
  42  58  89  89  69  71  60  69  69  69  75  69  95 109 106  95 117  92
 103 117 119 119]",0.6
MTL0s4,MTL0.8s1,MTL0.8,1,0.925000011920929,0.95,0.7137500047683716,0.9,1.0,0.9,"[[2, 18, 91], [4, 25, 91], [5, 43, 77], [7, 17, 90]]",[],"[[2, 18, 91], [4, 25, 91], [5, 43, 77], [7, 17, 88]]","[ 21  19  18  59  25  43  49  17  14  49  25  42  25  42  36  44  25  44
  42  46  91  79  79  67  91  62  77  69  81  71  95 114 110 110 114 110
 111  92  94 103]",0.6625
MTL0s4,MTL0.8s2,MTL0.8,2,0.925000011920929,0.875,0.7124999761581421,0.875,1.0,0.925,"[[1, 12, 81], [2, 2, 89], [4, 6, 81], [5, 0, 81], [7, 19, 84]]",[],"[[1, 12, 78], [2, 2, 89], [7, 19, 81]]","[ 21  12   2  19   6   0  25  19  19  21  48  29  48  51  29  29  29  42
  42  46  89  89  61  89  91  60  61  70  61  70  95  94 109  97  99  99
  95  97  99  97]",0.6375
MTL0s4,MTL0.8s3,MTL0.8,3,0.925000011920929,0.925,0.7162500023841858,0.85,1.0,0.85,"[[4, 10, 81], [5, 25, 91], [7, 17, 84], [9, 21, 91], [12, 18, 91], [24, 61, 5]]",[],"[[4, 10, 81], [5, 25, 91], [7, 17, 60], [9, 21, 91], [12, 18, 91], [24, 61, 5]]","[ 19  19  21  59  10  25  10  17  14  21  25  42  18  42  53  53  25  42
  42  46  91  79  79  60  61  91  81  70  79  70 117 109 117 117 117 102
 117  93 117 114]",0.6125
MTL0s4,MTL0.8s4,MTL0.8,4,0.949999988079071,0.925,0.7400000095367432,0.85,1.0,0.875,"[[1, 21, 88], [4, 19, 81], [5, 25, 85], [7, 19, 87], [9, 49, 91], [31, 114, 48]]",[],"[[1, 21, 88], [4, 19, 81], [5, 25, 85], [9, 49, 91], [31, 114, 48]]","[ 39  21   1  20  19  25  19  19  16  49  53  48  48  42  36  42  25  42
  42  44  85  89  88  89  66  79  91  69  69  61  92 114 114 103 103 103
 117 103 103 103]",0.875
MTL0s4,MTL1s0,MTL1,0,0.949999988079071,0.9,0.6337499618530273,0.725,0.9,0.775,"[[2, 23, 69], [4, 18, 63], [5, 21, 85], [6, 6, 85], [8, 17, 69], [9, 14, 69], [12, 18, 85], [16, 18, 85], [19, 51, 115], [20, 77, 26], [32, 106, 27]]","[[6, 6, 90], [8, 17, 103], [16, 18, 99], [19, 51, 90]]","[[2, 23, 69], [4, 18, 63], [6, 6, 85], [8, 17, 69], [12, 18, 85], [16, 18, 85], [19, 51, 115], [20, 77, 26], [32, 106, 27]]","[  3  19  23  20  18  21   6   7  17  14  25  51  18  58  31  36  18  51
  27  51  77  79  79  63  64  69  69  77  69  63  95  69 106 114 117  92
 103  93 110  92]",0.5
MTL0s4,MTL1s1,MTL1,1,0.925000011920929,0.975,0.6137499809265137,0.875,0.925,0.875,"[[5, 38, 77], [12, 27, 89], [23, 65, 24], [24, 117, 3], [32, 118, 40]]","[[5, 38, 95], [6, 18, 73], [24, 117, 4]]","[[5, 38, 77], [12, 27, 89], [23, 65, 24], [24, 117, 0], [32, 118, 40]]","[ 14  19  21  59  40  38  18   5  21  21  25  30  27  30  36  36  25  27
  57  46  91  79  79  65 117  65  69  69  81  77 118  92 118 111 118  92
 103  92  99 103]",0.525
MTL0s4,MTL1s2,MTL1,2,0.925000011920929,0.925,0.6187499761581421,0.75,0.925,0.775,"[[1, 51, 80], [2, 51, 114], [5, 51, 88], [7, 20, 90], [10, 43, 63], [16, 51, 63], [17, 51, 99], [19, 56, 114], [32, 97, 32], [39, 63, 33]]","[[1, 51, 62], [5, 51, 100], [7, 20, 62]]","[[1, 51, 80], [2, 51, 114], [5, 51, 60], [7, 20, 60], [10, 43, 63], [16, 51, 63], [19, 56, 114], [32, 97, 32], [39, 63, 33]]","[ 21  51  51  21   2  51  20  20  21  21  43  29  21  51  51  53  51  51
  57  56  67  89  63  89  63  75  91  63  63  63  95  97  97 106 118 101
 111  97 101  63]",0.4125
MTL0s4,MTL1s3,MTL1,3,0.925000011920929,0.925,0.6337499618530273,0.775,0.875,0.75,"[[1, 23, 67], [4, 24, 84], [5, 18, 84], [7, 24, 84], [8, 37, 84], [12, 33, 107], [31, 76, 33], [34, 106, 33], [39, 102, 33]]","[[1, 23, 75], [2, 21, 63], [5, 18, 69], [19, 56, 90], [34, 106, 31]]","[[1, 23, 67], [4, 24, 84], [5, 18, 84], [7, 24, 76], [8, 37, 71], [12, 33, 107], [17, 44, 99], [31, 76, 33], [34, 106, 33], [39, 102, 33]]","[ 59  23  21  59  24  18   0  24  37  21  36  42  33  58  42  58  53  44
  52  56  91  65  79  65  73  73  61  82  61  70  93  76 115  93 106  93
  93  93  99 102]",0.3875
MTL0s4,MTL1s4,MTL1,4,0.949999988079071,0.95,0.6274999976158142,0.95,1.0,0.95,"[[5, 37, 85], [32, 69, 32]]",[],"[[5, 37, 85], [32, 69, 32]]","[ 39  39  39   0  21  37   2   7  20  23  25  27  39  37  25  42  25  34
  29  44  85  89  69  89  66  69  69  69  69  69 111  69  69 103 103 103
  99  82  99 114]",0.75
